doc_id,doc_type,file_name,_page,_table_idx,_row,table_uid,section_number_near,section_title_near,caption_near,table_order_in_page,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,31,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p031::t01,7.7,Instrumentación y Control,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,31,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p031::t01,7.7,Instrumentación y Control,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,31,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p031::t01,7.7,Instrumentación y Control,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 25 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,31,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p031::t01,7.7,Instrumentación y Control,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,32,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p032::t01,7.7,Instrumentación y Control,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,32,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p032::t01,7.7,Instrumentación y Control,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,32,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p032::t01,7.7,Instrumentación y Control,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 26 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,32,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p032::t01,7.7,Instrumentación y Control,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,33,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p033::t01,7.7.1,Indicadores de Presión,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,33,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p033::t01,7.7.1,Indicadores de Presión,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,33,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p033::t01,7.7.1,Indicadores de Presión,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 27 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,33,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p033::t01,7.7.1,Indicadores de Presión,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,34,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p034::t01,7.7.3,Válvulas de Alivio,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,34,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p034::t01,7.7.3,Válvulas de Alivio,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,34,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p034::t01,7.7.3,Válvulas de Alivio,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 28 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,34,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p034::t01,7.7.3,Válvulas de Alivio,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,35,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p035::t01,7.8,Pintura y Recubrimiento,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,35,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p035::t01,7.8,Pintura y Recubrimiento,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,35,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p035::t01,7.8,Pintura y Recubrimiento,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 29 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,35,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p035::t01,7.8,Pintura y Recubrimiento,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,36,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p036::t01,7.10,Materiales,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,36,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p036::t01,7.10,Materiales,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,36,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p036::t01,7.10,Materiales,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 30 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,36,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p036::t01,7.10,Materiales,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,37,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p037::t01,7.10,Materiales,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,37,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p037::t01,7.10,Materiales,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,37,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p037::t01,7.10,Materiales,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 31 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,37,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p037::t01,7.10,Materiales,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,38,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p038::t01,8.2,Pruebas,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,38,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p038::t01,8.2,Pruebas,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,38,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p038::t01,8.2,Pruebas,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 32 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,38,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p038::t01,8.2,Pruebas,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,39,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p039::t01,8.3.2,FAT,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,39,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p039::t01,8.3.2,FAT,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,39,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p039::t01,8.3.2,FAT,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 33 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,39,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p039::t01,8.3.2,FAT,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,40,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p040::t01,8.3.2,FAT,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,40,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p040::t01,8.3.2,FAT,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,40,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p040::t01,8.3.2,FAT,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 34 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,40,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p040::t01,8.3.2,FAT,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,41,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p041::t01,10.1,Herramientas Especiales,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,41,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p041::t01,10.1,Herramientas Especiales,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,41,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p041::t01,10.1,Herramientas Especiales,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 35 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,41,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p041::t01,10.1,Herramientas Especiales,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,42,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p042::t01,11.1,Embalaje,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,42,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p042::t01,11.1,Embalaje,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,42,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p042::t01,11.1,Embalaje,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 36 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,42,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p042::t01,11.1,Embalaje,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,42,2,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p042::t02,11.1,Embalaje,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,42,2,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p042::t02,11.1,Embalaje,,6,Descripción,Ancho,Largo,Alto (Nota 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,43,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p043::t01,11.2,Marcado de Envío,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,43,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p043::t01,11.2,Marcado de Envío,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,43,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p043::t01,11.2,Marcado de Envío,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 37 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,43,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p043::t01,11.2,Marcado de Envío,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,44,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p044::t01,12.1,General,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,44,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p044::t01,12.1,General,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,44,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p044::t01,12.1,General,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 38 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,44,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p044::t01,12.1,General,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,45,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p045::t01,12.1,General,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,45,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p045::t01,12.1,General,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,45,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p045::t01,12.1,General,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 39 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,45,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p045::t01,12.1,General,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,46,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p046::t01,12.4,Manual de Instrucciones,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,46,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p046::t01,12.4,Manual de Instrucciones,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,46,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p046::t01,12.4,Manual de Instrucciones,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 40 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,46,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p046::t01,12.4,Manual de Instrucciones,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,47,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p047::t01,12.4,Manual de Instrucciones,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,47,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p047::t01,12.4,Manual de Instrucciones,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
